"machine","location_type","num_vendex_nearby_300","train_AvgDailyPassengers","train_AvgWorkingDayPassengers","n_density_5km","income_average","total_number_of_routes_600","num_hotels","num_hotels_45","small_machine"
2396,"transport",1,180700,202600,1643.26797385621,55395,17,0,0,0
2397,"others",0,NA,NA,69.6733909702209,45159,19,0,0,0
2398,"transport",9,33300,39100,1180.91743119266,67100,168,3,2,0
2399,"transport",1,1500,1700,127.244094488189,56094,27,0,0,0
2400,"petrol station",0,NA,NA,1096.87606112054,70894,NA,0,0,0
2401,"others",0,NA,NA,1381.72885572139,NA,4,0,0,0
2402,"transport",0,10300,11800,406.931818181818,49854,48,1,0,0
2403,"transport",0,NA,NA,138.173828125,40044,NA,0,0,1
2404,"others",0,NA,NA,1570.99662162162,56238,21,1,0,1
2405,"transport",1,16900,20400,615.801435406699,103189,2,0,0,0
2406,"transport",2,3400,4000,1448.00884955752,49085,19,0,0,0
2407,"others",0,NA,NA,840.44502617801,55222,7,0,0,0
2409,"transport",0,21600,25100,796.500994035785,48500,32,0,0,1
2410,"transport",0,1800,2200,104.255033557047,43698,2,0,0,0
2411,"transport",64,43700,46600,1181.24681933842,56674,110,1,1,1
2412,"transport",1,460,550,131.832374691865,44045,3,0,0,1
2413,"others",0,NA,NA,851.212121212121,NA,24,0,0,0
2414,"transport",4,10600,11500,542.140845070423,48331,40,1,0,1
2415,"others",4,3300,3800,4483.66666666667,NA,47,7,3,0
2416,"petrol station",0,NA,NA,149.556103575832,44832,1,0,0,0
2417,"transport",1,32100,39900,3415.92375366569,60984,15,0,0,1
2418,"transport",6,19800,22400,827.301038062284,45278,133,0,0,1
2419,"transport",0,NA,NA,232.444733420026,51118,5,0,0,1
2420,"transport",3,3300,3800,4312.34,60984,26,0,0,1
2422,"transport",1,NA,NA,19.6868884540117,37962,18,2,0,1
2423,"transport",1,NA,NA,96.1595547309833,44985,7,0,0,1
2424,"transport",2,2800,3200,716.605800214823,59236,14,0,0,1
2425,"transport",0,1100,1300,1657.19047619048,118658,13,0,0,0
2426,"petrol station",0,NA,NA,105.937101572461,54500,2,0,0,0
2427,"others",0,NA,NA,5105.37878787879,76029,8,0,0,0
2428,"others",0,NA,NA,324.553459119497,51122,1,0,0,0
2429,"transport",0,230,260,186.734463276836,44776,12,0,0,1
2430,"petrol station",2,NA,NA,851.212121212121,42107,24,0,0,0
2431,"transport",7,3300,4100,449.884937238494,54077,67,2,1,1
2432,"petrol station",3,NA,NA,3787.62257169288,60984,25,4,1,1
2433,"transport",0,440,520,294.432548179872,NA,3,0,0,1
2434,"others",0,NA,NA,619.856630824373,54513,10,0,0,0
2435,"transport",0,NA,NA,621.176470588235,55395,6,0,0,0
2437,"transport",0,101400,112900,4927.30158730159,56368,94,2,1,1
2438,"transport",0,560,690,668.289637952559,44657,18,1,0,0
2439,"others",2,NA,NA,1694.07243816254,51792,48,2,0,1
2440,"transport",1,NA,NA,517.212885154062,51278,16,0,0,1
2441,"transport",0,150,180,397.8165374677,55186,5,0,0,0
2442,"transport",0,2200,2500,1367.18061674009,63394,10,0,0,0
2443,"transport",0,NA,NA,35.8118556701031,5454500,1,0,0,1
2444,"transport",0,14100,16400,642.983293556086,63746,8,0,0,0
2445,"transport",0,620,720,3240.53801169591,60246,23,0,0,0
2446,"transport",1,510,600,45.1528776978417,44225,NA,0,0,1
2447,"others",0,NA,NA,2375.20803443329,55395,9,0,0,0
2448,"others",0,NA,NA,784.079207920792,55492,10,1,1,1
2449,"others",0,NA,NA,247.43119266055,48957,1,0,0,1
2450,"transport",0,310,330,868.263305322129,55436,4,0,0,0
2451,"others",0,NA,NA,262.932011331445,52350,7,0,0,1
2452,"others",0,NA,NA,176.588072122053,53471,5,1,0,1
2453,"transport",1,710,870,641.734939759036,54933,2,0,0,0
2454,"transport",1,NA,NA,381.589147286822,47309,6,0,0,1
2455,"petrol station",1,NA,NA,627.812097812098,59453,56,4,0,0
2456,"others",1,NA,NA,38.9536138079827,56094,7,0,0,0
2457,"others",0,NA,NA,675.10067114094,55152,13,2,1,1
2458,"transport",0,330,410,45.9438968915845,38642,4,0,0,1
2459,"transport",6,NA,NA,2201.1479944675,5034300,NA,0,0,0
2460,"transport",34,396300,441400,4515.98407281001,60984,845,42,11,0
2461,"transport",4,91500,105200,1425.91019417476,54617,184,5,1,0
2462,"transport",0,2600,3100,859.007092198582,63592,14,0,0,0
2463,"transport",1,1400,1700,922.35142118863,54592,2,0,0,1
2464,"transport",0,NA,NA,627.216494845361,46115,2,1,1,0
2465,"transport",0,1500,1700,3470.86494688923,NA,26,10,2,1
2466,"transport",1,1100,1300,266.594982078853,51500,21,1,0,0
2467,"transport",1,3200,4000,519.003285870756,53175,11,0,0,0
2468,"others",0,NA,NA,2016.00221483942,50343,10,0,0,1
2469,"petrol station",0,NA,NA,605.317286652079,51216,11,0,0,0
2470,"others",1,NA,NA,243.430107526882,47423,4,0,0,0
2471,"transport",2,NA,NA,152.139253279516,56528,40,3,0,1
2472,"transport",0,4400,5200,567.620967741935,66867,19,0,0,0
2473,"transport",0,730,820,859.709090909091,55270,12,0,0,0
2474,"transport",0,180700,202600,2008.8313253012,55395,14,0,0,0
2475,"transport",1,1400,1700,532.585969738652,NA,1,0,0,1
2476,"transport",2,NA,NA,459.384236453202,55344,33,0,0,0
2477,"transport",1,270,280,1014.45989304813,51331,20,0,0,0
2478,"transport",1,2300,2600,400.128440366972,8259100,36,1,0,0
2479,"others",0,NA,NA,342.527839643652,48865,4,0,0,0
2480,"transport",1,1700,2100,1421.25448028674,54617,24,0,0,0
2481,"transport",0,2100,2400,363.054003724395,4597200,32,0,0,0
2482,"transport",0,NA,NA,126.650602409639,47179,4,0,0,0
2484,"others",1,NA,NA,695.810397553517,NA,10,0,0,0
2485,"transport",7,3300,4100,449.884937238494,54077,67,2,1,0
2486,"transport",9,84700,91800,1560.87224669604,63948,314,31,14,1
2487,"others",0,NA,NA,165.389830508475,49468,10,0,0,0
2488,"others",0,NA,NA,714.83660130719,55492,18,0,0,0
2489,"transport",11,23600,26800,1229.00726392252,50449,149,7,1,0
2490,"transport",1,300,370,161.709039548023,44832,NA,0,0,1
2491,"transport",2,370,450,87.4498797113071,42409,10,1,0,0
2492,"transport",1,NA,NA,39.1161971830986,58155,46,11,8,0
2493,"transport",0,90,110,5374.73262032086,56368,27,1,0,1
2494,"others",0,NA,NA,47.1393442622951,38046,1,0,0,0
2495,"transport",1,4500,5100,220.658385093168,44883,NA,0,0,0
2496,"others",3,5200,6200,568.761682242991,52412,16,0,0,1
2497,"transport",0,380,430,337.802631578947,51994,7,0,0,0
2498,"transport",0,NA,NA,259.923273657289,53309,7,0,0,1
2499,"others",0,NA,NA,504.006772009029,55861,1,0,0,0
2500,"others",1,NA,NA,806.186770428016,48992,6,0,0,0
2501,"others",1,94100,107100,2756.92682926829,50343,221,16,8,0
2502,"others",0,NA,NA,70.5307692307692,43680,NA,0,0,0
2503,"transport",0,1500,1500,57.8501228501228,38791,5,0,0,1
2504,"transport",0,3200,4000,413.002481389578,56721,2,0,0,0
2505,"others",0,NA,NA,1332.15664018161,68376,6,0,0,1
2506,"transport",4,7400,8900,1118.01587301587,69425,60,2,1,0
2507,"transport",1,NA,NA,26.6232876712329,35404,17,2,1,1
2509,"transport",1,870,980,93.3333333333333,56094,19,0,0,0
2510,"others",1,NA,NA,1192.79009126467,50467,33,1,0,0
2511,"others",5,3300,3800,4515.98407281001,60984,58,6,2,0
2512,"others",1,NA,NA,593.068965517241,52412,74,1,0,0
2513,"transport",0,1800,2200,104.255033557047,43698,7,0,0,1
2515,"others",0,NA,NA,1672.52190847128,55395,6,0,0,0
2516,"transport",13,101400,112900,4229.37931034483,56368,295,10,4,0
2518,"transport",3,710,870,857.856341189674,53659,3,0,0,1
2519,"others",0,NA,NA,613.28190743338,50577,1,0,0,0
2520,"transport",1,3300,3800,4312.34,60984,42,1,0,1
2521,"petrol station",1,NA,NA,205.154285714286,50306,8,0,0,0
2522,"transport",1,250,280,917.152777777778,50467,24,1,0,0
2523,"transport",0,1500,1800,307.536704730832,65770,21,1,0,0
2524,"transport",9,33300,39100,1180.91743119266,67100,168,3,2,0
2525,"others",0,NA,NA,341.862396204033,53716,4,0,0,0
2526,"transport",0,2100,2300,478.571428571429,46259,20,0,0,1
2527,"transport",0,1400,1700,568.917995444191,46806,14,1,1,0
2528,"transport",0,NA,NA,275.063694267516,39111,7,0,0,1
2529,"others",0,NA,NA,43.5625965996909,55961,17,3,1,0
2531,"others",1,NA,NA,239.316831683168,56094,26,1,0,0
2532,"transport",1,4600,5500,395.068493150685,47529,66,1,0,0
2533,"transport",1,3200,4000,1766.640625,56694,11,0,0,1
2534,"transport",2,NA,NA,352.040609137056,50342,12,1,0,0
2535,"others",0,NA,NA,227.531831537708,NA,2,0,0,0
2536,"transport",0,1600,1800,269.942611190818,58275,9,0,0,1
2537,"others",0,12600,13100,226.804733727811,54897,89,0,0,0
2538,"others",0,NA,NA,244.940867279895,NA,11,0,0,1
2539,"transport",1,280,340,544.020100502512,52621,27,0,0,1
2540,"transport",1,810,930,454.765625,56094,13,1,0,0
2541,"transport",3,1500,1700,832.1,52621,44,3,1,1
2542,"transport",0,3000,3600,204.189675870348,56625,2,0,0,0
2543,"others",4,94100,107100,2756.92682926829,50343,247,15,6,1
2544,"transport",0,210,230,415.148514851485,49552,6,0,0,0
2545,"others",3,NA,NA,634.531410916581,67928,35,2,0,1
2546,"transport",0,NA,NA,252.129783693844,56093,2,0,0,1
2549,"petrol station",0,NA,NA,806.186770428016,48992,NA,1,0,1
2550,"petrol station",0,NA,NA,486.825396825397,48992,5,0,0,0
2551,"transport",1,4800,6000,1416.42411642412,55115,25,3,2,1
2552,"transport",4,4500,5100,222.765612327656,NA,39,0,0,0
2553,"transport",0,290,360,243.243243243243,52433,NA,0,0,1
2554,"transport",0,NA,NA,68.4980988593156,48629,2,0,0,1
2555,"others",1,NA,NA,714.203821656051,50781,2,0,0,1
2556,"petrol station",0,NA,NA,302.11161387632,62239,2,0,0,1
2557,"others",0,NA,NA,429.288537549407,47618,50,2,0,0
2558,"transport",0,310,330,542.74217585693,55436,3,0,0,1
2559,"petrol station",0,NA,NA,1369.46808510638,43291,18,0,0,0
2560,"transport",0,NA,NA,87.4498797113071,42409,5,0,0,0
2561,"others",0,NA,NA,1684.06309751434,51792,22,0,0,0
2562,"transport",1,4200,4800,4180.45409674235,60984,30,0,0,0
2563,"others",0,NA,NA,1010.15037593985,48859,17,0,0,1
2564,"transport",1,3200,4000,809.126637554585,56292,30,0,0,0
2565,"transport",8,70900,84500,3902.29333333333,60984,92,15,3,1
2566,"transport",1,1800,2200,104.255033557047,43698,14,0,0,1
2567,"petrol station",0,NA,NA,155.661478599222,49610,1,0,0,1
2568,"transport",0,NA,NA,24.92252681764,40127,6,0,0,0
2569,"others",1,94100,107100,2756.92682926829,50343,221,16,8,0
2570,"petrol station",0,NA,NA,121.332046332046,56094,11,0,0,0
2571,"transport",0,550,640,269.699042407661,44892,2,0,0,0
2572,"transport",13,101400,112900,4229.37931034483,56368,295,10,4,0
2573,"transport",1,300,360,475.33692722372,56094,10,0,0,0
2574,"transport",0,2000,2500,950.486111111111,50143,16,0,0,0
2576,"transport",1,50,50,13.9760638297872,44515,20,0,0,1
2577,"transport",4,NA,NA,688.634812286689,82590,18,0,0,1
2578,"others",0,NA,NA,292.434052757794,45663,7,0,0,1
2579,"transport",1,NA,NA,861.830559757943,52710,2,0,0,1
2580,"transport",2,3100,3700,868.006993006993,63742,12,1,1,0
2581,"others",1,NA,NA,359.087799315849,47040,36,0,0,1
2582,"others",1,NA,NA,1238.60269360269,NA,23,1,1,1
2583,"transport",1,NA,NA,242.562929061785,51653,12,0,0,0
2584,"transport",11,14100,16400,879.546191247974,56451,172,13,2,1
2585,"transport",0,2400,2900,1403.0905511811,61766,4,0,0,1
2586,"petrol station",1,NA,NA,3784.68883205456,60984,23,2,0,1
2587,"transport",0,2400,2700,3558.49799196787,60984,5,0,0,1
2588,"others",0,NA,NA,194.124847001224,69482,NA,0,0,1
2589,"transport",1,1900,2200,571.46750524109,56094,8,0,0,1
2590,"transport",2,5000,6000,228.43137254902,58191,27,0,0,0
2591,"transport",1,4800,5600,1056.9733924612,61649,27,1,0,0
2592,"transport",0,320,390,359.307189542484,43204,11,0,0,0
2593,"petrol station",1,NA,NA,2702.29681978799,50343,50,0,0,0
2596,"transport",1,396300,441400,3901.76013805004,61851,11,1,1,1
2597,"others",0,110,130,667.90454016298,71086,4,1,1,0
2598,"petrol station",0,NA,NA,78.9219712525667,71897,27,9,3,0
2599,"transport",0,NA,NA,32.2669649515287,35644,2,0,0,1
2600,"others",0,NA,NA,820.427046263345,55492,66,4,1,1
2601,"others",0,NA,NA,730.251572327044,71834,7,0,0,1
2602,"transport",0,460,540,307.928759894459,45374,4,0,0,0
2603,"others",0,NA,NA,220.216086434574,46728,2,0,0,1
2604,"petrol station",0,NA,NA,374.269141531322,50772,2,0,0,0
2606,"others",2,NA,NA,259.254385964912,150690,41,3,0,1
2607,"others",3,47200,56600,4318.24152542373,60984,76,6,3,0
2608,"transport",2,180700,202600,1227.81376518219,51792,22,1,1,0
2609,"transport",2,180700,202600,1227.81376518219,51792,22,1,1,1
2610,"transport",0,450,580,323.286343612335,60148,2,0,0,0
2612,"others",1,NA,NA,239.316831683168,56094,26,1,0,1
2613,"petrol station",0,NA,NA,3593.26141078838,60984,18,1,0,0
2614,"others",1,NA,NA,1252.92713567839,50467,85,2,0,0
2615,"transport",4,180700,202600,1643.26797385621,NA,13,1,0,0
2616,"others",0,NA,NA,902.702237521515,47880,19,0,0,0
2617,"others",0,NA,NA,990.01312335958,56694,NA,1,0,0
2618,"transport",2,42800,48000,1109.38209331652,43291,19,1,0,0
2620,"transport",3,6100,7000,1183.45921450151,59198,24,2,2,0
2621,"transport",1,7700,9500,3787.62257169288,60984,16,0,0,0
2622,"others",0,NA,NA,734.457202505219,62572,6,0,0,0
2623,"others",0,NA,NA,568.761682242991,52412,24,0,0,1
2624,"others",0,NA,NA,942.294685990338,54276,NA,0,0,0
2625,"others",0,NA,NA,311.155943293348,56094,3,0,0,0
2626,"others",0,NA,NA,803.962765957447,56094,14,0,0,0
2628,"transport",0,3800,4100,3634.50160771704,NA,9,0,0,0
2629,"transport",4,24100,28300,620.3359462486,55139,45,1,0,0
2630,"transport",8,70900,84500,3902.29333333333,60984,92,15,3,0
2631,"transport",0,NA,NA,4.17201540436457,37497,15,0,0,0
2632,"transport",7,15900,16300,156.379569354031,49943,8,0,0,1
2633,"transport",0,230,260,138.37775202781,39674,9,0,0,0
2634,"transport",0,180700,202600,1980.58185404339,51792,9,3,1,0
2635,"transport",3,5200,6200,568.761682242991,52412,16,0,0,1
2636,"petrol station",0,NA,NA,415.49001814882,51287,1,0,0,0
2637,"transport",4,1500,1700,634.531410916581,6792800,24,2,0,0
2638,"others",0,NA,NA,224.847801578354,49867,9,0,0,0
2639,"transport",2,10800,10500,201.292743953294,25536,70,4,3,1
2640,"petrol station",0,NA,NA,153.346116970278,56094,4,0,0,1
2641,"transport",2,180700,202600,1980.58185404339,47406,24,0,0,0
2642,"transport",1,17300,19800,1448.97271268058,69425,8,0,0,0
2643,"others",1,NA,NA,507.264618434093,54077,36,0,0,1
2644,"transport",1,NA,NA,52.6619433198381,39224,25,1,0,0
2645,"others",0,NA,NA,881.645569620253,143815,76,2,1,0
2646,"transport",1,600,680,205.154285714286,5030600,8,0,0,1
2648,"petrol station",3,NA,NA,3784.68883205456,60984,62,2,0,0
2649,"transport",6,20000,23800,527.791828793774,57054,25,0,0,1
2650,"transport",1,4000,4800,1251.78353658537,99141,20,0,0,0
2651,"transport",3,NA,NA,15.399889685604,NA,10,2,0,0
2652,"transport",6,60500,70700,4996.36135508156,58274,223,45,19,0
2653,"transport",0,370,420,382.780821917808,55536,1,0,0,1
2654,"transport",1,5700,6900,811.26079447323,64190,17,1,0,0
2655,"others",0,NA,NA,282.211796246649,61386,5,0,0,0
2657,"transport",11,14100,16400,879.546191247974,56451,172,13,2,0
2659,"petrol station",0,NA,NA,1352.37569060773,NA,23,1,0,0
2660,"others",0,NA,NA,802.861788617886,56292,7,0,0,0
2661,"transport",7,3300,4100,449.884937238494,54077,67,2,1,0
2663,"transport",1,1400,1600,261.25,54107,9,0,0,0
2664,"others",0,NA,NA,672.661157024793,53978,8,0,0,0
2666,"transport",0,NA,NA,23.1913617276545,37989,5,1,0,1
2667,"transport",1,NA,NA,1544.41964285714,55395,17,0,0,0
2669,"transport",5,1600,2100,628.610785463072,65311,37,0,0,0
2670,"others",3,NA,NA,471.345108695652,63800,8,0,0,1
2671,"transport",0,47200,56600,4318.24152542373,60984,66,5,2,1
2673,"transport",0,320,390,372.557651991614,43204,4,0,0,0
2676,"transport",0,32000,35300,990.959409594096,NA,17,0,0,0
2677,"transport",1,NA,NA,12.6006006006006,35363,16,4,0,0
2678,"others",0,NA,NA,4276.70146137787,60984,99,13,5,0
2679,"others",0,NA,NA,1021.47157190635,55492,15,1,1,0
2680,"transport",3,19900,22800,902.702237521515,47880,74,5,2,1
2681,"transport",11,14100,16400,879.546191247974,56451,172,13,2,0
2682,"others",0,NA,NA,541.768558951965,49045,4,0,0,0
2683,"others",0,NA,NA,511.294736842105,50320,12,0,0,0
2684,"transport",1,2400,2900,213.412604042806,55379,23,0,0,0
2685,"others",0,NA,NA,5828.0487804878,91906,8,0,0,0
2686,"others",0,NA,NA,809.126637554585,56292,19,0,0,1
2687,"transport",2,NA,NA,47.7099236641221,NA,NA,0,0,1
2688,"others",0,NA,NA,806.186770428016,48992,7,0,0,0
2689,"transport",4,1100,1300,376.630327056492,48119,55,1,0,1
2690,"transport",1,630,690,483.461962513782,52131,28,1,1,0
2691,"transport",0,2400,2800,1087.68729641694,50467,1,0,0,1
2692,"transport",0,2400,2800,253.198198198198,NA,3,1,1,0
2693,"transport",0,NA,NA,180.396643783371,49329,9,0,0,0
2694,"transport",0,NA,NA,73.5777126099707,43436,6,0,0,0
2695,"transport",0,NA,NA,540.309278350515,58759,39,0,0,0
2696,"petrol station",0,NA,NA,1219.45288753799,50449,11,0,0,1
2697,"transport",3,32100,39900,3926.99731903485,NA,68,3,0,0
2698,"transport",3,32100,39900,3926.99731903485,60984,68,3,0,0
2699,"others",0,NA,NA,1499.56451612903,64989,11,0,0,0
2700,"others",0,NA,NA,164.974358974359,25536,63,22,3,1
2701,"transport",1,360,410,22.4569967456997,NA,9,0,0,0
2702,"transport",3,19500,22700,1348.52398523985,49085,60,1,0,1
2703,"others",1,NA,NA,1878.81147540984,51792,3,0,0,1
2704,"transport",1,4400,5400,1144.25714285714,62428,17,0,0,0
2705,"transport",5,13000,15100,483.415233415233,NA,91,0,0,0
2706,"transport",5,13000,15100,483.415233415233,81810,91,0,0,0
2707,"transport",5,13000,15100,483.415233415233,81810,91,0,0,1
2708,"transport",1,3200,4000,809.126637554585,56292,30,0,0,1
2709,"others",2,NA,NA,1654.85321100917,51792,30,2,0,0
2710,"transport",6,NA,NA,2201.1479944675,50343,NA,0,0,0
2711,"transport",6,NA,NA,2201.1479944675,50343,NA,0,0,0
2712,"transport",1,3500,4000,256.107142857143,46424,23,0,0,0
2713,"others",1,NA,NA,409.374262101535,52088,6,0,0,0
2714,"transport",1,790,940,757.766367137355,54137,23,0,0,0
2715,"transport",0,NA,NA,224.043956043956,51792,7,0,0,0
2716,"others",0,NA,NA,3404.19378163413,60984,9,0,0,0
2717,"petrol station",1,NA,NA,452.278338945006,56094,NA,0,0,0
2718,"petrol station",3,NA,NA,399.118881118881,NA,5,0,0,1
2719,"petrol station",1,NA,NA,292.15644820296,54439,4,0,0,0
2720,"petrol station",3,NA,NA,326.843198338525,58901,NA,0,0,0
2721,"petrol station",3,NA,NA,399.118881118881,60930,5,0,0,0
2722,"petrol station",3,NA,NA,326.843198338525,58901,NA,0,0,1
2723,"others",2,NA,NA,37.4773139745917,81588,30,7,3,0
2724,"petrol station",1,NA,NA,874.934640522876,51360,NA,0,0,0
